ano;mes;uo;pessoal
2013;8;1071;837161,78
2013;8;1081;8717238,09
2013;8;1101;354760,03
2013;8;1111;53926,57
2013;8;1141;24850,53
2013;8;1161;16422,6
2013;8;1191;74985058,5
2013;8;1221;417762,39
2013;8;1231;538268,25
2013;8;1251;529068946
2013;8;1261;484381029,7
2013;8;1271;752908,74
2013;8;1301;726934,56
2013;8;1321;26895994,9
2013;8;1371;2350993,41
2013;8;1401;47810080,58
2013;8;1411;350069,76
2013;8;1451;64496297,03
2013;8;1461;728048,66
2013;8;1471;431407,91
2013;8;1481;2164995,88
2013;8;1491;1856140,49
2013;8;1501;6217636,92
2013;8;1511;71680627,86
2013;8;1521;1051397,68
2013;8;1531;577230,45
2013;8;1541;450065,96
2013;8;1571;934199,14
2013;8;1581;570793,09
2013;8;1591;144682,33
2013;8;1601;1175392,73
2013;8;1631;1410506,18
2013;8;1941;10115815,42
2013;8;2011;14032855,76
2013;8;2041;155425,61
2013;8;2061;1833265,47
2013;8;2071;338987,37
2013;8;2081;377705,01
2013;8;2091;1178583,42
2013;8;2101;4372734,1
2013;8;2111;528590,95
2013;8;2121;51613558,64
2013;8;2141;1442548,54
2013;8;2151;836800,64
2013;8;2161;224156,83
2013;8;2171;168657,56
2013;8;2181;1409012,35
2013;8;2201;569316,15
2013;8;2211;90484,94
2013;8;2231;172920,68
2013;8;2241;728782,64
2013;8;2251;1110483,55
2013;8;2261;4048619,24
2013;8;2271;54633511,05
2013;8;2281;363358,41
2013;8;2301;10326674,4
2013;8;2311;13799731,93
2013;8;2321;6399543,71
2013;8;2331;1020914,96
2013;8;2351;5622244,6
2013;8;2371;8142839,21
2013;8;2381;229012,16
2013;8;2391;1011458,64
2013;8;2401;205304,26
2013;8;2411;255001,4
2013;8;2421;398858,62
2013;8;2431;295097,38
2013;8;2441;265403,95
2013;8;2451;184858,18
2013;8;2461;153768,82
2013;8;3041;21944045,65
2013;8;3051;5402536,17
2013;8;3151;526741,3
2013;8;4291;564798,2
2013;8;4431;548279,64
2013;8;4461;538963897,4
2013;9;1071;699122,84
2013;9;1081;8886029,83
2013;9;1101;342285,68
2013;9;1111;54640,05
2013;9;1141;23543,42
2013;9;1161;16422,6
2013;9;1191;75165908,14
2013;9;1221;448181,73
2013;9;1231;522545,43
2013;9;1251;436752057,2
2013;9;1261;491102780,8
2013;9;1271;751917,12
2013;9;1301;796756,72
2013;9;1321;27186666,13
2013;9;1371;2478563,02
2013;9;1401;39265587,83
2013;9;1411;355712,16
2013;9;1451;64225988
2013;9;1461;742674,46
2013;9;1471;434614,51
2013;9;1481;2206039,57
2013;9;1491;1869168,08
2013;9;1501;6304321,35
2013;9;1511;72504997,92
2013;9;1521;1040008,64
2013;9;1531;634387,5
2013;9;1541;469496,34
2013;9;1571;978455,29
2013;9;1581;606334,28
2013;9;1591;152239,97
2013;9;1601;1153290,05
2013;9;1631;1404937,81
2013;9;1941;10098390,77
2013;9;2011;14005411,04
2013;9;2041;154259,87
2013;9;2061;1958616,68
2013;9;2071;326572,52
2013;9;2081;377379,21
2013;9;2091;1196603,8
2013;9;2101;4324068,36
2013;9;2111;539731,17
2013;9;2121;64523750,14
2013;9;2141;1519226,99
2013;9;2151;852204,69
2013;9;2161;205337,72
2013;9;2171;173487,36
2013;9;2181;1403758,2
2013;9;2201;546714,64
2013;9;2211;101233,24
2013;9;2231;174968,43
2013;9;2241;714952,65
2013;9;2251;1149743,16
2013;9;2261;4270028,77
2013;9;2271;54435400,01
2013;9;2281;428037,62
2013;9;2301;10513542,84
2013;9;2311;13779657,69
2013;9;2321;6451737,75
2013;9;2331;1149392,88
2013;9;2351;5559252,48
2013;9;2371;8233268,46
2013;9;2381;229664,66
2013;9;2391;1235964,21
2013;9;2401;208946,21
2013;9;2411;287864,94
2013;9;2421;391702,72
2013;9;2431;282494,14
2013;9;2441;270081,4
2013;9;2451;184401,54
2013;9;2461;152965,5
2013;9;3041;19664218
2013;9;3051;7126563,92
2013;9;3151;476787,06
2013;9;4291;621331,9
2013;9;4431;658747,79
2013;9;4461;543756271,1
2013;10;1071;687373,44
2013;10;1081;7822345,31
2013;10;1101;335655,47
2013;10;1111;56327,83
2013;10;1141;23540,78
2013;10;1161;10871,45
2013;10;1191;74775145,08
2013;10;1221;440127,18
2013;10;1231;518925,11
2013;10;1251;477800791,3
2013;10;1261;482431551,2
2013;10;1271;752516,95
2013;10;1301;781670,15
2013;10;1321;26976869,1
2013;10;1371;2491704,46
2013;10;1401;43974063,42
2013;10;1411;391363,96
2013;10;1451;70832818,03
2013;10;1461;733932,11
2013;10;1471;434370,07
2013;10;1481;2168251,1
2013;10;1491;1829131,11
2013;10;1501;6156997,05
2013;10;1511;81077176,52
2013;10;1521;1026229,03
2013;10;1531;650563,38
2013;10;1541;463054,44
2013;10;1571;879793,82
2013;10;1581;571971,54
2013;10;1591;147789,97
2013;10;1601;1138153,55
2013;10;1631;1454806,91
2013;10;1941;10904434,98
2013;10;2011;14097210,96
2013;10;2041;150276,89
2013;10;2061;2199971,8
2013;10;2071;300745,77
2013;10;2081;352220,6
2013;10;2091;1182378,5
2013;10;2101;4370648,69
2013;10;2111;536270,74
2013;10;2121;80941268,78
2013;10;2141;1503744,35
2013;10;2151;837541,95
2013;10;2161;219419,03
2013;10;2171;163596,04
2013;10;2181;1426746,42
2013;10;2201;549794,51
2013;10;2211;105776,67
2013;10;2231;170830,84
2013;10;2241;721774,43
2013;10;2251;1099762,84
2013;10;2261;4168113,15
2013;10;2271;55184098,27
2013;10;2281;442255,15
2013;10;2301;10044802,14
2013;10;2311;13667240,05
2013;10;2321;6426046,48
2013;10;2331;1128871,08
2013;10;2351;5453367,5
2013;10;2371;8129127,78
2013;10;2381;228347,8
2013;10;2391;980128,3
2013;10;2401;208510,27
2013;10;2411;280796,26
2013;10;2421;400530,9
2013;10;2431;280610,31
2013;10;2441;274250
2013;10;2451;178428,77
2013;10;2461;156912,41
2013;10;3041;16152660,57
2013;10;3051;5552231,8
2013;10;3151;440428,62
2013;10;4291;638295,19
2013;10;4431;704881,1
2013;10;4461;544769973,6
2013;11;1071;747789,39
2013;11;1081;7805836,53
2013;11;1101;349939,58
2013;11;1111;57702,35
2013;11;1141;25129,7
2013;11;1161;8799,6
2013;11;1191;80969239,25
2013;11;1221;443092,34
2013;11;1231;541197,34
2013;11;1251;551222948,8
2013;11;1261;488073975,2
2013;11;1271;844052,62
2013;11;1301;744163,92
2013;11;1321;26585695,54
2013;11;1371;2444568,98
2013;11;1401;49197656,5
2013;11;1411;351080,6
2013;11;1451;70968891,31
2013;11;1461;793248,75
2013;11;1471;433823,25
2013;11;1481;2180615,52
2013;11;1491;1849054,32
2013;11;1501;6218123,12
2013;11;1511;81832680,27
2013;11;1521;1022497,16
2013;11;1531;633665,96
2013;11;1541;433141,92
2013;11;1571;873992,67
2013;11;1581;574044,2
2013;11;1591;138768,08
2013;11;1601;1149201,8
2013;11;1631;1391051,54
2013;11;1941;10699819,26
2013;11;2011;13994059,41
2013;11;2041;149268,91
2013;11;2061;2073948,34
2013;11;2071;328314,53
2013;11;2081;339343,75
2013;11;2091;1160229,39
2013;11;2101;4406686,37
2013;11;2111;535777,43
2013;11;2121;69773474,99
2013;11;2141;1520763,98
2013;11;2151;852982,82
2013;11;2161;218351,64
2013;11;2171;184131,17
2013;11;2181;1402883,93
2013;11;2201;538198,98
2013;11;2211;120268,38
2013;11;2231;174350,06
2013;11;2241;711699,14
2013;11;2251;1094199,02
2013;11;2261;4154602,27
2013;11;2271;54581939,77
2013;11;2281;462204,95
2013;11;2301;10467536,95
2013;11;2311;13681538,85
2013;11;2321;6420481,75
2013;11;2331;1131545,12
2013;11;2351;5428050,09
2013;11;2371;8121202,64
2013;11;2381;213252,47
2013;11;2391;1514067,85
2013;11;2401;224321,11
2013;11;2411;282766,15
2013;11;2421;394174,48
2013;11;2431;274136,97
2013;11;2441;265919,93
2013;11;2451;172713,08
2013;11;2461;142577,32
2013;11;3041;17976949,19
2013;11;3051;6999065,52
2013;11;3151;632352,32
2013;11;4291;641659,04
2013;11;4431;727605,17
2013;11;4461;554318612,6
2013;12;1071;1158792,96
2013;12;1081;12330119,89
2013;12;1101;646003,31
2013;12;1111;109271,62
2013;12;1141;47065,71
2013;12;1161;19350,97
2013;12;1191;143242362,4
2013;12;1221;748450,87
2013;12;1231;1023508,35
2013;12;1251;965386172,5
2013;12;1261;956916964,2
2013;12;1271;1461388,76
2013;12;1301;1432973,6
2013;12;1321;53480577,97
2013;12;1371;4558204,31
2013;12;1401;89111392,56
2013;12;1411;682799,35
2013;12;1451;140728157,4
2013;12;1461;1321068,51
2013;12;1471;863055,51
2013;12;1481;4299125,7
2013;12;1491;3404582,81
2013;12;1501;11906316,22
2013;12;1511;154579916,2
2013;12;1521;1992573,67
2013;12;1531;1278604,27
2013;12;1541;873774,61
2013;12;1571;1705213,93
2013;12;1581;1131576,6
2013;12;1591;274228,81
2013;12;1601;2128577,93
2013;12;1631;2644599,92
2013;12;1941;21298134,97
2013;12;2011;26462450,69
2013;12;2041;671249,98
2013;12;2061;4164660,82
2013;12;2071;582296,49
2013;12;2081;680279,27
2013;12;2091;2490756,44
2013;12;2101;8903618,9
2013;12;2111;1086922,39
2013;12;2121;112303100,5
2013;12;2141;3049984,65
2013;12;2151;1474859,44
2013;12;2161;429413,7
2013;12;2171;326525,92
2013;12;2181;2742539,71
2013;12;2201;1105013,9
2013;12;2211;220978,53
2013;12;2231;346244,73
2013;12;2241;1472544,46
2013;12;2251;2020971,62
2013;12;2261;7093101,64
2013;12;2271;108283413,5
2013;12;2281;740923,74
2013;12;2301;20090122,43
2013;12;2311;27284155,76
2013;12;2321;11377590,19
2013;12;2331;2296616,61
2013;12;2351;10846589,93
2013;12;2371;16696835,9
2013;12;2381;427597,95
2013;12;2391;1910431,94
2013;12;2401;423242,11
2013;12;2411;526914,58
2013;12;2421;835114,59
2013;12;2431;538346,78
2013;12;2441;520110,43
2013;12;2451;345888,16
2013;12;2461;278890,32
2013;12;3041;25366740,2
2013;12;3051;9588502,44
2013;12;3151;747822,69
2013;12;4291;644193,72
2013;12;4431;-10510,27
2013;12;4461;1076591023
2014;1;1071;698246
2014;1;1081;6653869,62
2014;1;1101;369343,87
2014;1;1111;56660,35
2014;1;1141;23555,77
2014;1;1161;9104,04
2014;1;1191;81039861,03
2014;1;1221;559701,55
2014;1;1231;666019,14
2014;1;1251;491790353,3
2014;1;1261;693694303,2
2014;1;1271;806239,67
2014;1;1301;773301,13
2014;1;1371;2276874,73
2014;1;1401;46036833,29
2014;1;1411;1017448,97
2014;1;1451;79572584,41
2014;1;1461;710046,24
2014;1;1471;510428,03
2014;1;1481;2691397,29
2014;1;1491;1898337,45
2014;1;1501;6695785,89
2014;1;1511;84910183,59
2014;1;1521;1160305,03
2014;1;1541;444481,19
2014;1;1571;941340,61
2014;1;1591;153152,8
2014;1;1601;1109412,24
2014;1;1631;1253730,02
2014;1;1941;10700844,89
2014;1;2011;14942876,84
2014;1;2041;174518,86
2014;1;2061;2101243,52
2014;1;2071;382185,93
2014;1;2091;1364220,12
2014;1;2101;4975551,32
2014;1;2111;598587,7
2014;1;2121;74420715,3
2014;1;2141;1549431,59
2014;1;2151;971031,6
2014;1;2161;253549,79
2014;1;2171;186103,1
2014;1;2181;1678719,5
2014;1;2201;572523,24
2014;1;2211;260123,57
2014;1;2241;839322,97
2014;1;2251;1165398,42
2014;1;2261;4351515,49
2014;1;2271;60510954,95
2014;1;2281;321761,85
2014;1;2301;10837816,88
2014;1;2311;17350365,42
2014;1;2321;7838290,36
2014;1;2331;1144429,59
2014;1;2351;7416143,97
2014;1;2371;8992846,91
2014;1;2381;37919,95
2014;1;2391;1175618,13
2014;1;2401;613677,07
2014;1;2421;450189,68
2014;1;2431;300618,26
2014;1;2441;286026,96
2014;1;2451;195848,26
2014;1;2461;143428,25
2014;1;3041;14984591,64
2014;1;3051;5525008,18
2014;1;3151;440891,38
2014;1;4291;29587159,89
2014;1;4461;629693004,7
2014;2;1071;650320,89
2014;2;1081;6501950,59
2014;2;1101;312168,63
2014;2;1111;53910,57
2014;2;1141;23395,88
2014;2;1161;8784,6
2014;2;1191;75835848,58
2014;2;1221;436733,25
2014;2;1231;747230,56
2014;2;1251;507153215,9
2014;2;1261;447570990,2
2014;2;1271;752122,86
2014;2;1301;762737,93
2014;2;1371;2365101,01
2014;2;1401;45934049,59
2014;2;1411;936369,03
2014;2;1451;77415862,74
2014;2;1461;671933,73
2014;2;1471;470085,02
2014;2;1481;2525666,09
2014;2;1491;1833162,25
2014;2;1501;6328987,4
2014;2;1511;82374063,31
2014;2;1521;1042317,76
2014;2;1541;437065,98
2014;2;1571;900224,03
2014;2;1591;126823,66
2014;2;1601;1045019,17
2014;2;1631;1142493,09
2014;2;1941;11087363,75
2014;2;2011;13646708,86
2014;2;2041;153683,68
2014;2;2061;2037237,44
2014;2;2071;301284,71
2014;2;2091;1189979,06
2014;2;2101;4488842,85
2014;2;2111;564860,63
2014;2;2121;62771734,56
2014;2;2141;1487163,6
2014;2;2151;613249,86
2014;2;2161;204698,18
2014;2;2171;163413,61
2014;2;2181;1406005,67
2014;2;2201;541402,84
2014;2;2211;265260,61
2014;2;2241;728308,15
2014;2;2251;1113181,48
2014;2;2261;4178750,69
2014;2;2271;56549848,81
2014;2;2281;519427,86
2014;2;2301;10019337,03
2014;2;2311;13029694,88
2014;2;2321;5739615,51
2014;2;2331;1170844,95
2014;2;2351;5505106,2
2014;2;2371;8366563,47
2014;2;2381;32377,79
2014;2;2391;923234,88
2014;2;2401;573823,94
2014;2;2421;444328,21
2014;2;2431;277654,49
2014;2;2441;316947,91
2014;2;2451;179378,08
2014;2;2461;140219,04
2014;2;3041;16932306,16
2014;2;3051;5648967,88
2014;2;3151;473686,26
2014;2;4291;29981915,59
2014;2;4461;595118731,7
2014;3;1071;626776,77
2014;3;1081;7203240,72
2014;3;1101;309392,88
2014;3;1111;47669,34
2014;3;1141;23397,56
2014;3;1161;8784,6
2014;3;1191;77553473,71
2014;3;1221;370922,16
2014;3;1231;701857,33
2014;3;1251;505988119,4
2014;3;1261;479581857,9
2014;3;1271;764284,79
2014;3;1301;781524,08
2014;3;1371;2305101,42
2014;3;1401;48739918,75
2014;3;1411;911793,31
2014;3;1451;76171307,96
2014;3;1461;671752,8
2014;3;1471;464215,07
2014;3;1481;2475409,72
2014;3;1491;1796597,95
2014;3;1501;6330238,18
2014;3;1511;81635591,74
2014;3;1521;1070282,21
2014;3;1541;455073
2014;3;1571;868425,32
2014;3;1591;114230,06
2014;3;1601;1036500,12
2014;3;1631;1102230,5
2014;3;1941;10625265,71
2014;3;2011;13659459,53
2014;3;2041;159367,12
2014;3;2061;2063949,33
2014;3;2071;298975,01
2014;3;2091;1187530,2
2014;3;2101;4355269,31
2014;3;2111;539620,1
2014;3;2121;67826653,81
2014;3;2141;1475335,89
2014;3;2151;630401
2014;3;2161;199668,86
2014;3;2171;160408,74
2014;3;2181;1480696,34
2014;3;2201;541837,27
2014;3;2211;272271,94
2014;3;2241;717639,01
2014;3;2251;1160311,29
2014;3;2261;4263422,43
2014;3;2271;58659610,52
2014;3;2281;446804,22
2014;3;2301;10109827,06
2014;3;2311;14082264,84
2014;3;2321;6195586,32
2014;3;2331;1158554,36
2014;3;2351;6709559,09
2014;3;2371;8375038,5
2014;3;2381;37386,26
2014;3;2391;1049217,32
2014;3;2401;540936,02
2014;3;2421;448388,5
2014;3;2431;283604,96
2014;3;2441;312070,08
2014;3;2451;173456,57
2014;3;2461;140378,41
2014;3;3041;17887432,54
2014;3;3051;5495275,07
2014;3;3151;473686,26
2014;3;4291;30036034,47
2014;3;4461;592105808,3
2014;4;1071;625633,49
2014;4;1081;7890631,09
2014;4;1101;312834,67
2014;4;1111;48552,55
2014;4;1141;25887,12
2014;4;1161;8784,6
2014;4;1191;77025197,39
2014;4;1221;406219,57
2014;4;1231;739656,95
2014;4;1251;503429674,6
2014;4;1261;492959337,6
2014;4;1271;764135,39
2014;4;1301;784627,51
2014;4;1371;2231461,82
2014;4;1401;50213754
2014;4;1411;908507,59
2014;4;1451;77049779,17
2014;4;1461;749976,87
2014;4;1471;523673,7
2014;4;1481;2524271
2014;4;1491;1829923,57
2014;4;1501;6514371,71
2014;4;1511;80425251,65
2014;4;1521;1083963,74
2014;4;1541;494145,76
2014;4;1571;912914,13
2014;4;1591;128441,59
2014;4;1601;1014251,61
2014;4;1631;1067198,19
2014;4;1941;10988169,13
2014;4;2011;14013500,11
2014;4;2041;160657,17
2014;4;2061;2371014,85
2014;4;2071;308787,27
2014;4;2091;1245550,29
2014;4;2101;4447276,08
2014;4;2111;566126,72
2014;4;2121;67420709,23
2014;4;2141;1554782,87
2014;4;2151;642204,85
2014;4;2161;236534,85
2014;4;2171;166471,44
2014;4;2181;1576125,69
2014;4;2201;549400,22
2014;4;2211;384589,39
2014;4;2241;790976
2014;4;2251;1142837,61
2014;4;2261;4134376,67
2014;4;2271;57952116,85
2014;4;2281;494437,21
2014;4;2301;10061338,14
2014;4;2311;14067379,51
2014;4;2321;6071875,94
2014;4;2331;1177643,67
2014;4;2351;6369337,25
2014;4;2371;8204070,87
2014;4;2381;35388,65
2014;4;2391;1033140,1
2014;4;2401;571732,82
2014;4;2421;461439,32
2014;4;2431;333343,86
2014;4;2441;346997,13
2014;4;2451;179822,1
2014;4;2461;145605,58
2014;4;3041;16612085,45
2014;4;3051;5526312,2
2014;4;3151;433176,71
2014;4;4291;37215345,16
2014;4;4461;591628625,4
2014;5;1071;613899,49
2014;5;1081;8981994,32
2014;5;1101;347564,74
2014;5;1111;56843,13
2014;5;1141;26061,63
2014;5;1161;9351,73
2014;5;1191;78445087,33
2014;5;1221;400663,02
2014;5;1231;749732,25
2014;5;1251;500469268,8
2014;5;1261;494806468,8
2014;5;1271;790546,22
2014;5;1301;829423,19
2014;5;1371;2351866,95
2014;5;1401;49420900,65
2014;5;1411;936448,71
2014;5;1451;77049966,15
2014;5;1461;747954,65
2014;5;1471;497909,39
2014;5;1481;2731772,94
2014;5;1491;1834005,88
2014;5;1501;6545564,68
2014;5;1511;80499381,18
2014;5;1521;1109847,06
2014;5;1541;495849,76
2014;5;1571;954361,67
2014;5;1591;130891,87
2014;5;1601;1026648,67
2014;5;1631;1122921,4
2014;5;1941;11579134,1
2014;5;2011;13712787,08
2014;5;2041;158497,65
2014;5;2061;2072293,53
2014;5;2071;324872,89
2014;5;2091;1178770,12
2014;5;2101;5367969,18
2014;5;2111;544548,97
2014;5;2121;65336825,68
2014;5;2141;1493344,44
2014;5;2151;638991,34
2014;5;2161;205061,7
2014;5;2171;158177,24
2014;5;2181;1590027,8
2014;5;2201;587101,51
2014;5;2211;611405,5
2014;5;2241;766289,73
2014;5;2251;1137671,02
2014;5;2261;4334938,26
2014;5;2271;57237814,25
2014;5;2281;492625,79
2014;5;2301;9926869,36
2014;5;2311;14198284,73
2014;5;2321;6219721,35
2014;5;2331;1179540,86
2014;5;2351;6442582,01
2014;5;2371;8152652,02
2014;5;2381;37882,36
2014;5;2391;1131180,41
2014;5;2401;548548,12
2014;5;2421;473289,1
2014;5;2431;328723,04
2014;5;2441;348911,02
2014;5;2451;168515,59
2014;5;2461;145184,41
2014;5;3041;18670069,9
2014;5;3051;5630572,76
2014;5;3151;452832,32
2014;5;4291;30951095,92
2014;5;4461;603969445,3
2014;6;1071;747840,41
2014;6;1081;9057441,06
2014;6;1101;339275,65
2014;6;1111;56192,24
2014;6;1141;23402,42
2014;6;1161;8888,66
2014;6;1191;75601090,34
2014;6;1221;408013,83
2014;6;1231;733760,41
2014;6;1251;617062617,3
2014;6;1261;489913821,9
2014;6;1271;832590,5
2014;6;1301;901826,06
2014;6;1371;2189037,92
2014;6;1401;56385073,89
2014;6;1411;925291,01
2014;6;1451;85644744,15
2014;6;1461;737587,73
2014;6;1471;498789,52
2014;6;1481;2766267,77
2014;6;1491;1892704,48
2014;6;1501;6741310,13
2014;6;1511;93567495,95
2014;6;1521;1092231,09
2014;6;1541;536362,29
2014;6;1571;962461,26
2014;6;1591;132015,29
2014;6;1601;1025192,88
2014;6;1631;1081421,71
2014;6;1941;11912419,71
2014;6;2011;14872765,84
2014;6;2041;151411,92
2014;6;2061;2122365,44
2014;6;2071;323079,68
2014;6;2091;1226952,96
2014;6;2101;4593670,55
2014;6;2111;721828,33
2014;6;2121;76459001,4
2014;6;2141;1477023,88
2014;6;2151;616303,95
2014;6;2161;210313,81
2014;6;2171;155926,38
2014;6;2181;1588949,28
2014;6;2201;585136,55
2014;6;2211;592554,47
2014;6;2241;770102,99
2014;6;2251;1096860,49
2014;6;2261;4400013,26
2014;6;2271;56206150,36
2014;6;2281;483555,6
2014;6;2301;9879305,77
2014;6;2311;14015770,45
2014;6;2321;6172696,73
2014;6;2331;1199882,09
2014;6;2351;6281206,66
2014;6;2371;8214766,96
2014;6;2381;36629,13
2014;6;2391;895916,87
2014;6;2401;553725,52
2014;6;2421;471042,31
2014;6;2431;328375,18
2014;6;2441;364909,17
2014;6;2451;179560,19
2014;6;2461;148616,01
2014;6;3041;20151242,14
2014;6;3051;6035933,44
2014;6;3151;571334,16
2014;6;4291;30575739,12
2014;6;4461;615157867,9
2014;7;1071;803393,39
2014;7;1081;8963884,05
2014;7;1101;326721,89
2014;7;1111;74537,39
2014;7;1141;23400,74
2014;7;1161;11547,97
2014;7;1191;75612874,84
2014;7;1221;404952,95
2014;7;1231;752500,64
2014;7;1251;562609952,7
2014;7;1261;521289085,3
2014;7;1271;838840,18
2014;7;1301;940616,39
2014;7;1371;2707834,33
2014;7;1401;56556850,42
2014;7;1411;962400,7
2014;7;1451;86723513
2014;7;1461;731233,39
2014;7;1471;501887,23
2014;7;1481;2819287,7
2014;7;1491;1810418,96
2014;7;1501;6630291,29
2014;7;1511;96707992,3
2014;7;1521;1091499,13
2014;7;1541;593596,39
2014;7;1571;951707,67
2014;7;1591;133665,56
2014;7;1601;1013310,99
2014;7;1631;1124731,66
2014;7;1941;11838977,85
2014;7;2011;14961940,05
2014;7;2041;156646,75
2014;7;2061;2133379,81
2014;7;2071;325133,7
2014;7;2091;1243623,5
2014;7;2101;4694876,61
2014;7;2111;571388,08
2014;7;2121;76915095,23
2014;7;2141;1530752,23
2014;7;2151;620174,43
2014;7;2161;283143,73
2014;7;2171;157769,96
2014;7;2181;1602859,1
2014;7;2201;586116,48
2014;7;2211;694009,55
2014;7;2241;778445,72
2014;7;2251;1113204,57
2014;7;2261;4519338,08
2014;7;2271;60072827,66
2014;7;2281;535428,69
2014;7;2301;9893197,55
2014;7;2311;14349962,72
2014;7;2321;7689597,11
2014;7;2331;1228101,87
2014;7;2351;6343232,84
2014;7;2371;8240651,29
2014;7;2381;45958,97
2014;7;2391;909998,65
2014;7;2401;579408,17
2014;7;2421;467270,79
2014;7;2431;303503,14
2014;7;2441;386883,15
2014;7;2451;177016,98
2014;7;2461;143184,07
2014;7;3041;13847677,18
2014;7;3051;5579336,71
2014;7;3151;602903,35
2014;7;4291;30744072,29
2014;7;4461;620898310,8
2014;8;1071;687165,73
2014;8;1081;9700238,07
2014;8;1101;341479,39
2014;8;1111;71111,45
2014;8;1141;23401,58
2014;8;1161;8891,08
2014;8;1191;74413900,76
2014;8;1221;406642,21
2014;8;1231;721184,77
2014;8;1251;589478376
2014;8;1261;480822690,9
2014;8;1271;869299,49
2014;8;1301;933287,49
2014;8;1371;2984109,92
2014;8;1401;57285118,94
2014;8;1411;983427,24
2014;8;1451;85866751,6
2014;8;1461;733460,19
2014;8;1471;503143,15
2014;8;1481;2740795,72
2014;8;1491;1816803,11
2014;8;1501;7327639,75
2014;8;1511;99442191,73
2014;8;1521;1132597,1
2014;8;1541;564627,66
2014;8;1571;993320,43
2014;8;1591;138690,59
2014;8;1601;990766,27
2014;8;1631;1137876,33
2014;8;1941;12240588,02
2014;8;2011;15040198,17
2014;8;2041;146005,55
2014;8;2061;2027521,11
2014;8;2071;352106,54
2014;8;2091;1124850,07
2014;8;2101;4473174,37
2014;8;2111;524257,47
2014;8;2121;77713559,89
2014;8;2141;1477452,17
2014;8;2151;609577,18
2014;8;2161;212893,02
2014;8;2171;148719,41
2014;8;2181;1568630,96
2014;8;2201;572431,21
2014;8;2211;835667,49
2014;8;2241;685958,97
2014;8;2251;1083717,7
2014;8;2261;4452620,4
2014;8;2271;60449785,79
2014;8;2281;558881,01
2014;8;2301;9659443,12
2014;8;2311;14192960,09
2014;8;2321;6555810,67
2014;8;2331;1218115,32
2014;8;2351;6233016,99
2014;8;2371;8166970,97
2014;8;2381;42264,84
2014;8;2391;1134279,11
2014;8;2401;544122,42
2014;8;2421;471112,67
2014;8;2431;322194,15
2014;8;2441;381929,4
2014;8;2451;173056,57
2014;8;2461;146495
2014;8;3041;16526777,92
2014;8;3051;5785156,34
2014;8;3151;494329,39
2014;8;4291;31682229,22
2014;8;4461;632317970
2014;9;1071;719864,41
2014;9;1081;8484148,6
2014;9;1101;356946,96
2014;9;1111;57528,24
2014;9;1141;23401,58
2014;9;1161;8891,08
2014;9;1191;74379269,63
2014;9;1221;409705,58
2014;9;1231;697404,02
2014;9;1251;602046316,3
2014;9;1261;497756752,1
2014;9;1271;872809,74
2014;9;1301;911791,39
2014;9;1371;4216637,73
2014;9;1401;58170092,27
2014;9;1411;998140,37
2014;9;1451;86061771,61
2014;9;1461;718139,75
2014;9;1471;550062,2
2014;9;1481;2806426,45
2014;9;1491;1788661,39
2014;9;1501;7356724,8
2014;9;1511;101899545,2
2014;9;1521;1125861,08
2014;9;1541;576451,98
2014;9;1571;1002143,05
2014;9;1591;146850,23
2014;9;1601;984741,53
2014;9;1631;1135379,23
2014;9;1941;11718285,64
2014;9;2011;15023653,98
2014;9;2041;143140,61
2014;9;2061;2083037
2014;9;2071;336712,74
2014;9;2091;1036176,54
2014;9;2101;3928801,64
2014;9;2111;528500,09
2014;9;2121;78175430,17
2014;9;2141;1480906,33
2014;9;2151;646318,23
2014;9;2161;195299,02
2014;9;2171;153140,66
2014;9;2181;1584987,58
2014;9;2201;575778,98
2014;9;2211;903992,59
2014;9;2241;621582,55
2014;9;2251;1081394,27
2014;9;2261;4371346,83
2014;9;2271;61479792,55
2014;9;2281;593281,13
2014;9;2301;9665274,65
2014;9;2311;14336083,08
2014;9;2321;6604381,57
2014;9;2331;1216171,39
2014;9;2351;6970853,53
2014;9;2371;8862951,61
2014;9;2381;39433,02
2014;9;2391;1010178,06
2014;9;2401;497764,17
2014;9;2421;497488,48
2014;9;2431;311822,28
2014;9;2441;724133,73
2014;9;2451;173088,39
2014;9;2461;152090,17
2014;9;3041;22699860,88
2014;9;3051;5737073,75
2014;9;3151;441262,37
2014;9;4291;31162228,43
2014;9;4461;637418754,4
2014;10;1071;691482,94
2014;10;1081;8481474,19
2014;10;1101;373169,44
2014;10;1111;58281,84
2014;10;1141;23399,9
2014;10;1161;8881,4
2014;10;1191;80489967,07
2014;10;1221;389674,01
2014;10;1231;721772,25
2014;10;1251;586606423,1
2014;10;1261;498004861,3
2014;10;1271;828101,62
2014;10;1301;926721,74
2014;10;1371;4018595,33
2014;10;1401;57679936,95
2014;10;1411;982561,11
2014;10;1451;88627789,08
2014;10;1461;736326,87
2014;10;1471;499974,52
2014;10;1481;2738466,03
2014;10;1491;1745717,3
2014;10;1501;7550542,59
2014;10;1511;94650658,8
2014;10;1521;1113548,41
2014;10;1541;588482,59
2014;10;1571;965219,39
2014;10;1591;127514,16
2014;10;1601;1011894,37
2014;10;1631;1109941,82
2014;10;1941;12907412,96
2014;10;2011;16087358,17
2014;10;2041;143910,38
2014;10;2061;2270601,13
2014;10;2071;324970,35
2014;10;2091;1004435,37
2014;10;2101;3862887,85
